subject_id,p,channel_set,auc,f1,accuracy,precision,recall,fdr
subj_077,20,ch3,0.8488839014555356,0.3559962228517469,0.6491769547325102,0.2234736218138708,0.8747099767981439,0.917286037117948
subj_077,40,ch3,0.9118201946754526,0.5529676934635612,0.8469650205761317,0.4088888888888889,0.8538283062645011,1.5752113835258528
subj_077,60,ch3,0.9388885794114904,0.5514809590973202,0.8364197530864198,0.3961499493414387,0.9071925754060324,2.611539410715706
subj_077,100,ch3,0.9421410004382648,0.5475017593244195,0.834619341563786,0.3929292929292929,0.902552204176334,2.9567990255901213
subj_078,10,ch3,0.4948447449355854,0.1995301487862177,0.1108211551844119,0.1108211551844119,1.0,2.6529957102540945e-05
subj_078,20,ch3,0.507999337778246,0.1998421468034727,0.1181280445372303,0.111091611091611,0.9937205651491364,0.0004379451965106
subj_078,40,ch3,0.5287868349332419,0.1985488126649076,0.1544885177453027,0.1109268472452552,0.945054945054945,0.0025263810150121
subj_078,60,ch3,0.5059345020912508,0.2001262626262626,0.1183020180932498,0.1112475872960168,0.9952904238618524,8.283081199742785e-05
subj_078,100,ch3,0.5492512071878703,0.2077338129496403,0.3869171885873347,0.1212280241406455,0.7252747252747253,0.0124158450818143
subj_079,10,ch3,0.5042250474850469,0.1998786775856839,0.1110362257792754,0.1110362257792754,1.0,0.0001631865793707
subj_079,20,ch3,0.5024723286713045,0.1969080553295362,0.334793597304128,0.1136950904392764,0.7344461305007587,0.0001153206038228
subj_079,40,ch3,0.5017972989607936,0.1960521913683506,0.1902274641954507,0.1101710847903741,0.8892261001517451,0.0004594993182313
subj_079,60,ch3,0.52407054707606,0.1998786775856839,0.1110362257792754,0.1110362257792754,1.0,3.554256180499712e-05
subj_079,100,ch3,0.5125472980979521,0.1998786775856839,0.1110362257792754,0.1110362257792754,1.0,0.0003810253158818
subj_080,10,ch3,0.6673904203707339,0.2191323692992213,0.2614413466596528,0.1241335853812224,0.933649289099526,0.1759079901165435
subj_080,20,ch3,0.6655388541462184,0.2597299444003177,0.5097317201472908,0.1560114503816793,0.7748815165876777,0.1588923726069219
subj_080,40,ch3,0.7717140132925768,0.2823349866463182,0.5052603892688059,0.1682582992269213,0.8767772511848341,0.5107149792784919
subj_080,60,ch3,0.843277994335231,0.4501197126895451,0.818779589689637,0.3393501805054151,0.6682464454976303,1.0413201830532934
subj_080,100,ch3,0.903852463613674,0.545016077170418,0.8511309836927933,0.4124087591240876,0.8033175355450237,1.7234781003991944
subj_081,10,ch3,0.523749903902123,0.2002652519893899,0.1112748710390567,0.1112748710390567,1.0,0.0074779090485722
subj_081,20,ch3,0.6169163381034489,0.2002652519893899,0.1112748710390567,0.1112748710390567,1.0,0.0748520601317156
subj_081,40,ch3,0.6009869709583063,0.2028920018075011,0.133382461311717,0.1130128366473697,0.9911699779249448,0.0224207278731712
subj_081,60,ch3,0.6119210789320505,0.2039506172839506,0.208056988454925,0.1148179038087295,0.911699779249448,0.0892294223910512
subj_081,100,ch3,0.730783780386759,0.2891767655662348,0.5821665438467207,0.1783505154639175,0.7637969094922737,0.4078656303146341
subj_082,10,ch3,0.5286073493113097,0.2001775410563692,0.1112207151664611,0.1112207151664611,1.0,0.0025225460502229
subj_082,20,ch3,0.5277967816001436,0.2001775410563692,0.1112207151664611,0.1112207151664611,1.0,0.0060956881455034
subj_082,40,ch3,0.6482314550720928,0.2312246805858523,0.3916152897657213,0.1345177664974619,0.8226164079822617,0.1239365338359155
subj_082,60,ch3,0.6283280956611402,0.2341463414634146,0.4579531442663379,0.138900372054568,0.7450110864745011,0.0943105437815937
subj_082,100,ch3,0.6841954369498291,0.2536206287530907,0.4789149198520345,0.1508403361344537,0.7960088691796009,0.0710079276571675
subj_083,10,ch3,0.5130402868538319,0.1998066387367064,0.1109917651271034,0.1109917651271034,1.0,0.0005517847573708
subj_083,20,ch3,0.493509249996752,0.2003300330033003,0.1324740422484783,0.1115808823529411,0.979032258064516,0.0003427093361052
subj_083,40,ch3,0.522412729138789,0.199383016723494,0.1172574292875044,0.110850333995306,0.9903225806451612,0.0012912675988816
subj_083,60,ch3,0.5183291543788082,0.1969418960244648,0.29484425349087,0.1127187864644107,0.7790322580645161,0.0010946760742151
subj_083,100,ch3,0.5480041702934796,0.2084676552761659,0.3406731113498031,0.1202578725514505,0.782258064516129,0.0107955265868559
subj_084,10,ch3,0.5666999668868596,0.2100313479623824,0.5268716263787844,0.1287223823246878,0.5702127659574469,0.0283212152654067
subj_084,20,ch3,0.5687148172884267,0.2081765738650614,0.259094109363999,0.1179982940005686,0.8829787234042553,0.0266683398088061
subj_084,40,ch3,0.6170571959343799,0.2023498694516971,0.1396385824923726,0.1126999515269025,0.9893617021276596,0.0816093337559522
subj_084,60,ch3,0.6928155710332984,0.241254523522316,0.4095282797465384,0.1405481377371749,0.851063829787234,0.2398789404966556
subj_084,100,ch3,0.7634245721950644,0.2770957558751315,0.5163107251818821,0.1658966820663586,0.8404255319148937,0.5151096941831668
subj_085,10,ch3,0.5023567263067904,0.2000781555295037,0.1111593573599652,0.1111593573599652,1.0,0.0002436915791549
subj_085,20,ch3,0.4927793054622618,0.2000781555295037,0.1111593573599652,0.1111593573599652,1.0,0.0046212709627527
subj_085,40,ch3,0.5325416673027602,0.2000408246580935,0.1491532783326096,0.1116936403008889,0.95703125,0.0039761355125526
subj_085,60,ch3,0.5311195213269418,0.203883495145631,0.2878853669127225,0.1164079822616408,0.8203125,0.0057633608608449
subj_085,100,ch3,0.5433919111809966,0.1977135171486214,0.4819800260529744,0.1194151096669374,0.57421875,0.0165283833666857
subj_086,10,ch3,0.5029053531534629,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,1.8345695733430789e-06
subj_086,20,ch3,0.5278089555765595,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.0054539385054156
subj_086,40,ch3,0.5181651701323251,0.1463146314631463,0.2971014492753623,0.0813953488372093,0.7228260869565217,0.0023257592484048
subj_086,60,ch3,0.5338089663172366,0.1527486361728913,0.0855978260869565,0.0827648931332423,0.9891304347826086,0.0006222711351548
subj_086,100,ch3,0.568254317752191,0.159536541889483,0.1458333333333333,0.0868932038834951,0.9728260869565216,0.0258495918399516
subj_087,10,ch3,0.5231169711960424,0.1539245667686034,0.0833793484262838,0.0833793484262838,1.0,0.0001838360834785
subj_087,20,ch3,0.5244634165802282,0.151639344262295,0.3141910546659304,0.0845392231530845,0.7350993377483444,0.0054289966515312
subj_087,40,ch3,0.4894917418016437,0.093841642228739,0.8293760353395914,0.0842105263157894,0.1059602649006622,0.0001777792472123
subj_087,60,ch3,0.5518750498683476,0.1594202898550724,0.4235229155162893,0.0907424381301558,0.6556291390728477,0.0183268609513181
subj_087,100,ch3,0.5568140110109312,0.1507709880068532,0.1789066813914964,0.0825,0.8741721854304636,0.0111911627163292
subj_088,10,ch3,0.5598890595129901,0.1612284069097888,0.3595505617977528,0.0904522613065326,0.7411764705882353,0.0298660871605981
subj_088,20,ch3,0.595543577047228,0.153360396932792,0.08304836345872,0.08304836345872,1.0,0.0669204772635409
subj_088,40,ch3,0.5704973518443073,0.1539855072463768,0.0874450415241817,0.0834151128557409,1.0,0.0016096499347074
subj_088,60,ch3,0.6063336362781662,0.1776544066620402,0.4211040547142159,0.1007081038552321,0.7529411764705882,0.0724872462360101
subj_088,100,ch3,0.7328747375348647,0.2235807860262008,0.5657059110893992,0.1312820512820512,0.7529411764705882,0.3649239463924924
subj_089,10,ch3,0.4928824458589201,0.1541234790446146,0.08349609375,0.08349609375,1.0,0.002745406102067
subj_089,20,ch3,0.5586976231201338,0.1541234790446146,0.08349609375,0.08349609375,1.0,0.0110567994618333
subj_089,40,ch3,0.5072390619596407,0.1546112115732369,0.0869140625,0.0837824595786379,1.0,0.0012844987577641
subj_089,60,ch3,0.4592216645324909,0.1541234790446146,0.08349609375,0.08349609375,1.0,0.0037927995844876
subj_089,100,ch3,0.5353541018235519,0.157282456956724,0.11572265625,0.0854398382204246,0.9883040935672516,0.0046445213782133
subj_091,10,ch3,0.5245382849156435,0.153933865450399,0.0833848054354539,0.0833848054354539,1.0,0.0006391455036666
subj_091,20,ch3,0.5108428172107418,0.153933865450399,0.0833848054354539,0.0833848054354539,1.0,0.0021182171259587
subj_091,40,ch3,0.4871443545971848,0.1542042478906022,0.1022235948116121,0.0836754025892011,0.9814814814814816,0.0009015134999788
subj_091,60,ch3,0.4970125786163522,0.1544787077826725,0.1108709079678814,0.0838915470494417,0.974074074074074,4.864030237874054e-05
subj_091,100,ch3,0.5332335030448238,0.1545064377682403,0.0873996294008647,0.0837209302325581,1.0,0.0048733004950786
subj_092,10,ch3,0.4364272845938919,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.013363418145768
subj_092,20,ch3,0.5627941932676713,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.0262195243948896
subj_092,40,ch3,0.5538510775249827,0.0977011494252873,0.8354297693920335,0.0899470899470899,0.1069182389937107,0.015520839353764
subj_092,60,ch3,0.5551887691439132,0.1546851760039662,0.1063941299790356,0.0839612486544671,0.981132075471698,0.0111018063176584
subj_092,100,ch3,0.6494061296482088,0.176022176022176,0.3768343815513627,0.0989096573208722,0.7987421383647799,0.106553120844654
subj_093,10,ch3,0.5917566894367976,0.1534839924670433,0.0831208567057623,0.0831208567057623,1.0,0.0721068912184755
subj_093,20,ch3,0.5612507421333861,0.1521438450899031,0.6874043855175931,0.0982142857142857,0.3374233128834356,0.0274211840426324
subj_093,40,ch3,0.6235080559858603,0.1691216584833606,0.2233554309026007,0.092814371257485,0.950920245398773,0.1082235858326874
subj_093,60,ch3,0.6186185059063581,0.1823599523241954,0.3003569607343192,0.100990099009901,0.9386503067484664,0.0986470738434945
subj_093,100,ch3,0.6391764537284099,0.1667535174570088,0.1845996940336563,0.0911161731207289,0.98159509202454,0.1237307135105243
subj_095,10,ch3,0.533821113477335,0.156414762741652,0.5369030390738061,0.0922279792746114,0.5144508670520231,0.0069501044199241
subj_095,20,ch3,0.4808305445695162,0.1540516473731077,0.0834539315002411,0.0834539315002411,1.0,0.0009909963047282
subj_095,40,ch3,0.5048372376026773,0.1513828238719068,0.1562952243125904,0.0826271186440678,0.9017341040462428,0.0007178019140927
subj_095,60,ch3,0.5236446607849102,0.1540516473731077,0.0834539315002411,0.0834539315002411,1.0,0.0002901314633069
subj_095,100,ch3,0.4817401886218436,0.1499758103531688,0.1524360829715388,0.0818373812038014,0.8959537572254336,0.0003785515839363
subj_096,10,ch3,0.4877483017978443,0.1535252398831873,0.0831450519656574,0.0831450519656574,1.0,0.0006638080103328
subj_096,20,ch3,0.4826108384940108,0.1535252398831873,0.0831450519656574,0.0831450519656574,1.0,0.0006937068264776
subj_096,40,ch3,0.4755582102984979,0.1501123595505618,0.1455038409399006,0.0818226359627633,0.907608695652174,0.0046572915830238
subj_096,60,ch3,0.4938902222126984,0.1329113924050632,0.6285585178490737,0.0824607329842932,0.3423913043478261,0.0001166415262226
subj_096,100,ch3,0.546092527910515,0.1578687715836211,0.228648892905558,0.0868149755832881,0.8695652173913043,0.0112451214231072
subj_097,10,ch3,0.5365978348445251,0.1536874677668901,0.0832402234636871,0.0832402234636871,1.0,0.0069319576447471
subj_097,20,ch3,0.5232527228036595,0.1536874677668901,0.0832402234636871,0.0832402234636871,1.0,0.0054537728767489
subj_097,40,ch3,0.5666417187097408,0.1325757575757575,0.7441340782122905,0.0923482849604221,0.2348993288590604,0.0162059397352738
subj_097,60,ch3,0.5611408986990254,0.1602649006622516,0.2916201117318436,0.0889052167523879,0.8120805369127517,0.0095842035785971
subj_097,100,ch3,0.5672142947703356,0.1660377358490566,0.629608938547486,0.1021671826625387,0.4429530201342282,0.0313121216331584
subj_098,10,ch3,0.54420604270786,0.1537870049980776,0.083298625572678,0.083298625572678,1.0,0.0111732037305257
subj_098,20,ch3,0.5398977737392094,0.1537870049980776,0.083298625572678,0.083298625572678,1.0,0.0020395426334403
subj_098,40,ch3,0.5726124488868696,0.1568627450980392,0.1582673885880883,0.0855712335002275,0.94,0.011242838327837
subj_098,60,ch3,0.5492412539754656,0.1552621048419367,0.1207830070803831,0.0843845150065245,0.97,0.015750622409108
subj_098,100,ch3,0.5330440708768741,0.1558547531619747,0.1382757184506455,0.0848511772545535,0.955,0.002658517793398
subj_099,10,ch3,0.4578605073931716,0.1544364508393285,0.0836798336798336,0.0836798336798336,1.0,0.0001307890092583
subj_099,20,ch3,0.4854162336221079,0.1544364508393285,0.0836798336798336,0.0836798336798336,1.0,0.0046389948683419
subj_099,40,ch3,0.509806477524547,0.1530960507069722,0.0971933471933472,0.083068783068783,0.9751552795031057,0.0001193833271418
subj_099,60,ch3,0.5590026881057486,0.1584529008109794,0.2988565488565488,0.0880721220527045,0.7888198757763976,0.0264041234486075
subj_099,100,ch3,0.5694168959600906,0.1549566891241578,0.0873180873180873,0.0839853938445487,1.0,0.0392103422534269
subj_100,10,ch3,0.5004446039835788,0.153422772617819,0.0830849478390462,0.0830849478390462,1.0,0.0001424984941194
subj_100,20,ch3,0.4768824150013757,0.153422772617819,0.0830849478390462,0.0830849478390462,1.0,0.0049115287114241
subj_100,40,ch3,0.5506283675562998,0.1557586837294332,0.1397168405365126,0.0847929936305732,0.9551569506726456,0.0127372730469607
subj_100,60,ch3,0.5114020878165754,0.1548527808069792,0.1337555886736214,0.084256329113924,0.9551569506726456,2.0054099988002397e-05
subj_100,100,ch3,0.5286341364752015,0.1523579201934704,0.2164679582712369,0.0837023914968999,0.8475336322869955,2.9715447859047104e-06
subj_101,10,ch3,0.5113775599509889,0.153367068898404,0.083052276559865,0.083052276559865,1.0,0.0001357674753
subj_101,20,ch3,0.5272197911196685,0.153367068898404,0.083052276559865,0.083052276559865,1.0,3.103819242870854e-05
subj_101,40,ch3,0.4929832545656105,0.1487314085739282,0.1795952782462057,0.0813786500718047,0.8629441624365483,0.0004348792647787
subj_101,60,ch3,0.5044798412976252,0.1568112133158125,0.1884485666104553,0.085810162991371,0.9086294416243654,0.0005446181464467
subj_101,100,ch3,0.5280214714977536,0.1592442645074224,0.2120573355817875,0.0873642645607107,0.8984771573604061,0.0096801001225479
subj_102,10,ch3,0.5516533132133319,0.1540892927696562,0.0834760273972602,0.0834760273972602,1.0,0.0056077466128071
subj_102,20,ch3,0.5256997089785507,0.1347962382445141,0.7636986301369864,0.0970654627539503,0.2205128205128205,0.0044601525852191
subj_102,40,ch3,0.5230625516473251,0.1566335476329631,0.382277397260274,0.0883905013192612,0.6871794871794872,0.003611236792811
subj_102,60,ch3,0.5165906178517108,0.1557835820895522,0.2251712328767123,0.0856849666495638,0.8564102564102564,0.0032449528812313
subj_102,100,ch3,0.4905711445646055,0.1509794553272814,0.2392979452054794,0.0832455216016859,0.8102564102564103,0.0031097342511889
subj_103,10,ch3,0.5022257624032772,0.1540238737004235,0.0834376303712974,0.0834376303712974,1.0,0.0001517272840816
subj_103,20,ch3,0.5115589440145654,0.153069153069153,0.0905298289528577,0.0829823083403538,0.985,1.867571645483204e-05
subj_103,40,ch3,0.5159194355939918,0.1528070915998311,0.16270337922403,0.0834485938220378,0.905,0.000217576684079
subj_103,60,ch3,0.5320550751024123,0.1546860782529572,0.2248644138506466,0.085085085085085,0.85,0.0006136949819047
subj_103,100,ch3,0.5513973600364133,0.1549960660896931,0.1038798498122653,0.0841161400512382,0.985,0.0148980235962435
subj_104,10,ch3,0.4906857519127053,0.1534296028880866,0.0830889540566959,0.0830889540566959,1.0,0.0070159526893441
subj_104,20,ch3,0.5466778502445755,0.1534296028880866,0.0830889540566959,0.0830889540566959,1.0,0.0131838768528788
subj_104,40,ch3,0.5036654960491659,0.1553220648698035,0.0962854349951124,0.08420009905894,1.0,0.0021896555757928
subj_104,60,ch3,0.5281512605042017,0.1524163568773234,0.5542521994134897,0.0905077262693156,0.4823529411764706,0.0084645715993672
subj_104,100,ch3,0.5651856264894017,0.171875,0.4819159335288367,0.0990990990990991,0.6470588235294118,0.0169278701136111
subj_105,10,ch3,0.4796161105651488,0.1543895055499495,0.0836522689994532,0.0836522689994532,1.0,0.0003010669560534
subj_105,20,ch3,0.5294429625469917,0.1543178334184977,0.0951339529797703,0.0837028824833703,0.9869281045751634,0.0045834407562874
subj_105,40,ch3,0.5580065359477124,0.1590023382696804,0.4100601421541826,0.0902654867256637,0.6666666666666666,0.0124631133063062
subj_105,60,ch3,0.5433494002215047,0.1559917355371901,0.1066156369600874,0.0846887268648345,0.9869281045751634,0.0098896440971066
subj_105,100,ch3,0.599591308281467,0.1711079943899018,0.3537452159650082,0.0958366064414768,0.7973856209150327,0.0728649079995461
subj_122,10,ch3,0.5023066873166807,0.3506435863293387,0.21259418729817,0.21259418729817,1.0,0.000130423999194
subj_122,20,ch3,0.5038059042889156,0.3506435863293387,0.21259418729817,0.21259418729817,1.0,2.0850701738429447e-07
subj_122,40,ch3,0.5147377938517179,0.3488843813387424,0.222551130247578,0.2122292295037016,0.979746835443038,0.0006491719435223
subj_122,60,ch3,0.5149296572847538,0.3421309872922776,0.2755651237890204,0.211992731677771,0.8860759493670886,0.0013048825321423
subj_122,100,ch3,0.5236284035751058,0.3506117908787541,0.2144779332615715,0.2126855600539811,0.9974683544303796,0.002625573792206
subj_123,10,ch3,0.4921104729412501,0.3816127375449409,0.2357981593145033,0.2357981593145033,1.0,0.0006091262717844
subj_123,20,ch3,0.4942128749837911,0.3816127375449409,0.2357981593145033,0.2357981593145033,1.0,0.0001784713261123
subj_123,40,ch3,0.4938034613200502,0.3816127375449409,0.2357981593145033,0.2357981593145033,1.0,0.0004343280562622
subj_123,60,ch3,0.5066702288915816,0.3754896474538332,0.291653443351317,0.237018721299894,0.9030955585464334,0.0012274927215294
subj_123,100,ch3,0.562079407806191,0.3788748564867968,0.4849254205014281,0.2647058823529412,0.6662180349932705,0.0166783402614619
subj_124,10,ch3,0.4772613974493567,0.3377330819191284,0.2065763052208835,0.203483968694774,0.9926108374384236,0.0006071993678909
subj_124,20,ch3,0.519816637573845,0.3386155129274395,0.2038152610441767,0.2038152610441767,1.0,0.0033267943756849
subj_124,40,ch3,0.5040441998645786,0.3282732447817836,0.2891566265060241,0.2032902467685076,0.8522167487684729,0.0003302824338052
subj_124,60,ch3,0.5262398356307344,0.3403705299439896,0.2314257028112449,0.206266318537859,0.9729064039408868,2.378470382856652e-05
subj_124,100,ch3,0.5332019238534218,0.3386155129274395,0.2038152610441767,0.2038152610441767,1.0,0.0004860705678742
subj_125,10,ch3,0.4981380755512015,0.3972527472527472,0.2478573877271169,0.2478573877271169,1.0,0.0002644708700581
subj_125,20,ch3,0.4921768913332097,0.3972527472527472,0.2478573877271169,0.2478573877271169,1.0,0.0001002941459951
subj_125,40,ch3,0.4947600081197179,0.3914027149321267,0.2622557422008913,0.2460007109847138,0.9571230982019364,0.0001094985130463
subj_125,60,ch3,0.5030221993592483,0.3753424657534246,0.3747000342817964,0.2494310423304506,0.7579529737206085,5.973392930344427e-07
subj_125,100,ch3,0.5051025618718723,0.3898207056101793,0.2766540966746657,0.246435100548446,0.9322268326417704,0.0002282955981027
subj_126,10,ch3,0.4919101626456844,0.3447680690399137,0.2082898852971845,0.2082898852971845,1.0,6.272440832190874e-08
subj_126,20,ch3,0.5051333923743171,0.3447680690399137,0.2082898852971845,0.2082898852971845,1.0,4.635956028399107e-05
subj_126,40,ch3,0.4931720297391825,0.3399865440681767,0.2327945776850886,0.207103825136612,0.948685857321652,0.0004260450118275
subj_126,60,ch3,0.5113236293473525,0.340324118207817,0.278415015641293,0.2101854577568442,0.8936170212765957,0.0009368711055267
subj_126,100,ch3,0.505364789622194,0.3464635473340587,0.2171532846715328,0.2096944151738672,0.9962453066332916,0.0016286386515377
subj_127,10,ch3,0.4911797106235321,0.4,0.25,0.25,1.0,1.4015835258653407e-05
subj_127,20,ch3,0.4907693786366134,0.4,0.25,0.25,1.0,0.0004369504955348
subj_127,40,ch3,0.5008600952758836,0.3710546574287914,0.358712715855573,0.2457929627740948,0.7566718995290423,0.0001717797191113
subj_127,60,ch3,0.5202537239989584,0.3932135728542914,0.2841444270015698,0.2494723512030392,0.9277864992150706,0.0035996281006537
subj_127,100,ch3,0.7034552499903476,0.484251968503937,0.6915227629513344,0.4160090191657272,0.5792778649921507,0.282813684996993
subj_128,10,ch3,0.4955974073917761,0.3358552631578947,0.2018185412136786,0.2018185412136786,1.0,0.0003023352616012
subj_128,20,ch3,0.5069438279537344,0.3249151903505465,0.2919549318047045,0.2011668611435239,0.8442703232125367,0.0004527836045114
subj_128,40,ch3,0.51699100950374,0.3358552631578947,0.2018185412136786,0.2018185412136786,1.0,0.002922838513926
subj_128,60,ch3,0.5187190834962081,0.3358552631578947,0.2018185412136786,0.2018185412136786,1.0,0.0002150277822431
subj_128,100,ch3,0.5168344410761817,0.3352122015915119,0.2073532318640047,0.2017561364997006,0.990205680705191,0.0020165342086896
subj_129,10,ch3,0.5028481853946739,0.3666906647468202,0.2245077872465471,0.2245077872465471,1.0,0.0001529963931772
subj_129,20,ch3,0.5068215094167432,0.3666906647468202,0.2245077872465471,0.2245077872465471,1.0,2.7055694507714103e-05
subj_129,40,ch3,0.5073735390805258,0.3671311869293608,0.2259770790478989,0.2248381400824014,1.0,2.5450589853049883e-05
subj_129,60,ch3,0.5041042636727778,0.3627575680488425,0.263884807522774,0.2251341964003789,0.9332460732984292,0.0001802507754029
subj_129,100,ch3,0.4944427525895299,0.3664159184663916,0.2327358213341169,0.2249031873696753,0.988219895287958,3.928768058613956e-07
subj_130,10,ch3,0.4864594324053783,0.4,0.25,0.25,1.0,0.001601492010143
subj_130,20,ch3,0.5053003453904354,0.4,0.25,0.25,1.0,0.0003890798152951
subj_130,40,ch3,0.5098732365999633,0.39232,0.2871621621621621,0.2492883285888572,0.9204204204204204,0.0006474970184313
subj_130,60,ch3,0.4993848954059164,0.4007297050775311,0.2601351351351351,0.2512390392680137,0.9894894894894894,4.552952576004075e-05
subj_130,100,ch3,0.5103587070554036,0.3929359823399558,0.2774024024024024,0.2487025948103792,0.9354354354354354,0.000147098128392
subj_131,10,ch3,0.4860788837975149,0.3504330446369087,0.2124394184168012,0.2124394184168012,1.0,0.0009601597046887
subj_131,20,ch3,0.497648001906557,0.3504330446369087,0.2124394184168012,0.2124394184168012,1.0,3.605547069965057e-05
subj_131,40,ch3,0.4975853888401416,0.3504330446369087,0.2124394184168012,0.2124394184168012,1.0,0.0015126322220408
subj_131,60,ch3,0.5235245306728197,0.3421132303966091,0.4149165320409262,0.2247414478918059,0.7160963244613435,0.0037331009179793
subj_131,100,ch3,0.516469186355118,0.3478053435114503,0.2638664512654819,0.2142227446370849,0.9239543726235742,0.0043510440212235
subj_132,10,ch3,0.4977374991591958,0.3886682552290177,0.2412093328951692,0.2412093328951692,1.0,0.0004167978626887
subj_132,20,ch3,0.4950696421891355,0.389413988657845,0.2569832402234637,0.2428427079824857,0.9822888283378748,1.596562907081411e-05
subj_132,40,ch3,0.5002277546810667,0.3722584469472436,0.3039763391390075,0.2378787878787878,0.8555858310626703,4.490428768055876e-05
subj_132,60,ch3,0.4970539400969787,0.3444153903623459,0.4232665133092343,0.2372619660319094,0.6280653950953679,0.0002036582173762
subj_132,100,ch3,0.4969987715408135,0.3883289124668435,0.2421952021031876,0.2411067193675889,0.997275204359673,9.696023940411285e-05
subj_133,10,ch3,0.4763925609591295,0.3457538994800693,0.2096309866527087,0.2090099528548978,1.0,0.0030379726345861
subj_133,20,ch3,0.5262059382661085,0.3465322774178065,0.2873593300183198,0.2143069159988127,0.9047619047619048,0.0025093040983413
subj_133,40,ch3,0.5092405592214078,0.3451957295373665,0.2295210677833028,0.2098431584640346,0.9724310776942356,0.0008059861180786
subj_133,60,ch3,0.50420667945086,0.3459037711313394,0.2101544098403559,0.2091194968553459,1.0,0.0001313384480179
subj_133,100,ch3,0.4972002450718261,0.3455293353539727,0.2088458518712379,0.2088458518712379,1.0,0.0022490039225185
subj_134,10,ch3,0.4995032245084753,0.352729723657605,0.2141298417894162,0.2141298417894162,1.0,3.496106561613982e-05
subj_134,20,ch3,0.5348757619103416,0.3341082696778479,0.4530823786142935,0.2259658580413297,0.640764331210191,0.0082629474657069
subj_134,40,ch3,0.5295007704773422,0.3320388349514563,0.4369885433715221,0.2225596529284164,0.6535031847133758,0.0066003985570093
subj_134,60,ch3,0.5367638182955758,0.3528279181708784,0.2665030005455537,0.2175074183976261,0.9337579617834396,0.0093213414605968
subj_134,100,ch3,0.5307985328873335,0.3531345386240901,0.2484997272231315,0.2164651698330454,0.9579617834394905,0.0042339446385159
subj_155,10,ch3,0.4918433832148457,0.2677954388389772,0.1545980450827847,0.1545980450827847,1.0,0.0033058026728851
subj_155,20,ch3,0.5052133538339753,0.2681197024736205,0.1559944145222421,0.154814222932481,1.0,0.0002805149552577
subj_155,40,ch3,0.4890566152628294,0.2684073107049608,0.1615798922800718,0.1551307847082495,0.9948387096774194,0.0064281128350424
subj_155,60,ch3,0.517752287293154,0.2683982683982684,0.1571913026132056,0.155,1.0,0.0055584696060918
subj_155,100,ch3,0.5160791000015224,0.2678695350451076,0.1581887093556752,0.1547404289436761,0.9961290322580644,0.0054409231858934
subj_156,10,ch3,0.5409122310360487,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.0069412523290296
subj_156,20,ch3,0.4934987294563232,0.149390243902439,0.2809278350515464,0.0828635851183765,0.7577319587628866,1.3011851846397797e-07
subj_156,40,ch3,0.5228722016637842,0.1545201115093588,0.0880584192439862,0.0837289598618903,1.0,0.0004002691340728
subj_156,60,ch3,0.5439545309616518,0.1538461538461538,0.0833333333333333,0.0833333333333333,1.0,0.006200504235857
subj_156,100,ch3,0.5721601174890578,0.1538461538461538,0.0880584192439862,0.0833693304535637,0.9948453608247424,0.0628114156007215
subj_157,10,ch3,0.4824321020934037,0.2339539441450269,0.1324732972673047,0.1324732972673047,1.0,0.0002260845591214
subj_157,20,ch3,0.5000717446593343,0.2339668914776211,0.1334443057289499,0.1325,0.998952879581152,1.4531637407718148e-06
subj_157,40,ch3,0.4857092507915352,0.2328528827037773,0.1435705368289637,0.1321020724658113,0.981151832460733,0.0005450415475453
subj_157,60,ch3,0.5178239016034973,0.2342983316977429,0.1341378832015536,0.1326941781297763,1.0,0.003694247012208
subj_157,100,ch3,0.4767516328816573,0.2339539441450269,0.1324732972673047,0.1324732972673047,1.0,1.0389712808190198e-05
subj_158,10,ch3,0.4961683552853765,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,0.0001192565268198
subj_158,20,ch3,0.4971312056737588,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,1.446095897884855e-05
subj_158,40,ch3,0.5103932792975346,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,0.0001266040371661
subj_158,60,ch3,0.5022657885849375,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,1.9210406015373554e-05
subj_158,100,ch3,0.5087071935157041,0.2513368983957219,0.1437308868501529,0.1437308868501529,1.0,0.0002821485343809
subj_159,10,ch3,0.4538480806273315,0.1993481803367734,0.110708898944193,0.110708898944193,1.0,0.01033801445671
subj_159,20,ch3,0.4850404282772415,0.1904761904761904,0.1948717948717948,0.1071672354948805,0.8555858310626703,0.0005625780837671
subj_159,40,ch3,0.5244344292902592,0.1922837585563161,0.216892911010558,0.1085353003161222,0.8419618528610354,0.0038360204269147
subj_159,60,ch3,0.5115341671627002,0.1993318485523385,0.1324283559577677,0.1110077519379845,0.9754768392370572,4.430729284778002e-05
subj_159,100,ch3,0.4834224653300256,0.1988400994200497,0.1248868778280543,0.1106330669944683,0.9809264305177112,0.0038688718808489
